CUIT,Razon social,Anticipo,TRX,Rég.,ISIB Anual,DDJJs ISIB,PNG Anual,DDJJs IVA,Cod. Act.,Desc. Act. NAES,Base Imp.,AlicDec.,Imp. Decla.,Obs.,Alic.Leg.,Imp. Determ.,Diferencia,Categoria,Fecha de Proceso,tipo_persona
32317726071,Contribuyente 0326,12025,3947998993,LO,"12.406.042,00",12,0,0,523039,Servicios de operadores logísticos n.c.p.,"835.000,00",2,"16.700,00",SI,3,"25.050,00","8.350,00",Masivo,23/04/25,Humana
40139554274,Contribuyente 0327,22025,3940183328,LO,"16.446.614,00",12,11173407,12,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","231.424,80",3,"6.942,74",SI,6,"13.885,49","6.942,75",Masivo,23/04/25,Humana
38186310093,Contribuyente 0328,12025,3966526628,CM,"16.657.479,00",12,0,0,842400,Servicios de justicia,"1.091.320,00","1,5","16.369,80",SI,3,"32.739,60","16.369,80",Masivo,23/04/25,Humana
23138621168,Contribuyente 0329,22025,3925007720,CM,"18.388.018,00",12,0,0,842400,Servicios de justicia,"1.124.060,00","1,5","16.860,90",SI,3,"33.721,80","16.860,90",Masivo,23/04/25,Humana
25294762656,Contribuyente 0330,22025,3944445359,CM,"-4.288,00",1,0,0,741000,Servicios de diseño especializado,"800.000,00",1,"8.000,00",SI,3,"24.000,00","16.000,00",Masivo,23/04/25,Humana
27705226853,Contribuyente 0331,12025,3953857535,CM,"-9.131,00",1,0,0,741000,Servicios de diseño especializado,"800.000,00","0,5","4.000,00",SI,3,"24.000,00","20.000,00",Masivo,23/04/25,Humana
23094457523,Contribuyente 0332,22025,3930843542,LO,"5.193.221,00",12,0,0,475440,Venta al por menor de artículos de bazar y menaje,"424.480,00",2,"8.489,60",SI,3,"12.734,40","4.244,80",Masivo,23/04/25,Humana
27810281510,Contribuyente 0333,22025,3955969018,LO,"3.380.075,00",12,0,0,931050,Servicios de acondicionamiento físico,"345.000,00","1,5","5.175,00",SI,3,"10.350,00","5.175,00",Masivo,23/04/25,Humana
23568317117,Contribuyente 0334,12025,3955839256,CM,"8.755.159,00",12,0,0,841900,Servicios auxiliares para los servicios generales de la Administración Pública,"892.192,50","2,5","22.304,81",SI,3,"26.765,77","4.460,96",Masivo,23/04/25,Humana
20499985251,Contribuyente 0335,22025,3915792888,CM,"6.606.016,00",12,0,0,841900,Servicios auxiliares para los servicios generales de la Administración Pública,"892.193,00","2,5","22.304,82",SI,3,"26.765,79","4.460,97",Masivo,23/04/25,Humana
25127119386,Contribuyente 0336,12025,3930619002,LO,"9.406.768,00",12,0,0,477320,"Venta al por menor de productos cosméticos, de tocador y de perfumería","1.582.200,00","1,5","23.733,00",SI,3,"47.466,00","23.733,00",Masivo,23/04/25,Humana
27686496588,Contribuyente 0337,22025,3943244441,LO,"10.058.319,00",12,0,0,477320,"Venta al por menor de productos cosméticos, de tocador y de perfumería","1.717.200,00","1,5","25.758,00",SI,3,"51.516,00","25.758,00",Masivo,23/04/25,Humana
20916185393,Contribuyente 0338,22025,3960298306,LO,"196.277,00",12,0,0,920001,"Servicios de recepción de apuestas de quiniela, lotería y similares","111.383,00",3,"3.341,49",SI,6,"6.682,98","3.341,49",Masivo,23/04/25,Humana
20955646462,Contribuyente 0339,22025,3954276592,LO,"1.067.858,00",12,0,0,530090,Servicios de mensajerías.,"250.000,00","1,5","3.750,00",SI,3,"7.500,00","3.750,00",Masivo,23/04/25,Humana
21169778912,Contribuyente 0340,12025,3955196315,LO,"1.186.566,00",12,0,0,530090,Servicios de mensajerías.,"240.000,00","0,75","1.800,00",SI,3,"7.200,00","5.400,00",Masivo,23/04/25,Humana
26264321607,Contribuyente 0341,12025,3937927333,LO,"11.569.487,00",12,0,0,952910,"Reforma y reparación de cerraduras, duplicación de llaves. Cerrajerías","420.000,00",2,"8.400,00",SI,3,"12.600,00","4.200,00",Masivo,23/04/25,Humana
30930582023,Contribuyente 0342,22025,3932375073,LO,"9.529.501,00",12,0,0,702099,"Servicios de asesoramiento, dirección y gestión empresarial n.c.p.","153.573,00",2,"3.071,46",SI,3,"4.607,19","1.535,73",Masivo,23/04/25,Humana
26145429545,Contribuyente 0343,22025,3955689922,LO,"8.003.808,00",12,0,0,952910,"Reforma y reparación de cerraduras, duplicación de llaves. Cerrajerías","200.000,00","1,5","3.000,00",SI,3,"6.000,00","3.000,00",Masivo,23/04/25,Humana
36230913797,Contribuyente 0344,12025,3955994690,LO,"7.359.915,00",12,0,0,952910,"Reforma y reparación de cerraduras, duplicación de llaves. Cerrajerías","272.000,00","1,5","4.080,00",SI,3,"8.160,00","4.080,00",Masivo,23/04/25,Humana
32520697777,Contribuyente 0345,12025,3931530098,CM,"2.505.769,00",12,0,0,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"500.000,00",3,"15.000,00",SI,"5,5","27.500,00","12.500,00",Masivo,23/04/25,Humana
20558388643,Contribuyente 0346,12025,3938440350,CM,"-446,00",0,0,0,453291,"Venta al por menor de partes, piezas y accesorios nuevos n.c.p.","4.957.067,00","2,5","123.926,68",SI,3,"148.712,01","24.785,33",Masivo,23/04/25,Humana
32787481461,Contribuyente 0347,22025,3937709135,CM,"9.383.593,00",12,0,0,711003,Servicios relacionados con la electrónica y las comunicaciones,"275.163,57","2,5","6.879,09",SI,3,"8.254,91","1.375,82",Masivo,23/04/25,Humana
31884076294,Contribuyente 0348,12025,3962775914,CM,"12.023.089,00",12,0,0,711003,Servicios relacionados con la electrónica y las comunicaciones,"513.197,52","2,5","12.829,94",SI,3,"15.395,93","2.565,99",Masivo,23/04/25,Humana
28018368061,Contribuyente 0349,22025,3937607624,CM,"-8.238,00",0,0,0,841100,Servicios generales de la Administración Pública,"783.880,00","1,5","11.758,20",SI,3,"23.516,40","11.758,20",Masivo,23/04/25,Humana
21904444815,Contribuyente 0350,22025,3940937577,LO,"6.581.457,00",12,0,0,521010,Servicios de manipulación de carga en el ámbito terrestre,"350.000,00","1,5","5.250,00",SI,2,"7.000,00","1.750,00",Masivo,23/04/25,Humana
36584313986,Contribuyente 0351,12025,3958483215,CM,"15.915.955,00",12,0,0,939090,Servicios de entretenimiento n.c.p.,"738.104,07","0,75","5.535,78",SI,3,"22.143,12","16.607,34",Masivo,23/04/25,Humana
23530372839,Contribuyente 0352,22025,3931989085,CM,"14.921.455,00",12,0,0,939090,Servicios de entretenimiento n.c.p.,"743.582,74","0,75","5.576,87",SI,3,"22.307,48","16.730,61",Masivo,23/04/25,Humana
24758657749,Contribuyente 0353,12025,3957837429,LO,"-1.181,00",2,420922,2,452600,Reparación y pintura de carrocerías; colocación y reparación de guardabarros y protecciones exteriores,"3.800.000,00",2,"76.000,00",SI,3,"114.000,00","38.000,00",Masivo,23/04/25,Humana
29832637700,Contribuyente 0354,22025,3941216960,LO,"-1.736,00",2,420813,2,452600,Reparación y pintura de carrocerías; colocación y reparación de guardabarros y protecciones exteriores,"3.894.566,00",2,"77.891,32",SI,3,"116.836,98","38.945,66",Masivo,23/04/25,Humana
33997677192,Contribuyente 0355,22025,3962731546,LO,"9.060.271,00",12,0,0,960990,Servicios personales n.c.p.,"868.262,00",2,"17.365,24",SI,3,"26.047,86","8.682,62",Masivo,23/04/25,Humana
28576169252,Contribuyente 0356,12025,3959660822,CM,"2.894.878,00",12,0,0,492299,Servicio de transporte automotor de cargas n.c.p.,"103.930,35","1,5","1.558,96",SI,2,"2.078,61","519,65",Masivo,23/04/25,Humana
34090586549,Contribuyente 0357,22025,3943135141,CM,"4.065.912,00",12,0,0,492299,Servicio de transporte automotor de cargas n.c.p.,"120.463,85","1,5","1.806,96",SI,2,"2.409,28","602,32",Masivo,23/04/25,Humana
37649009852,Contribuyente 0358,12025,3968005358,LO,"4.998.946,00",12,0,0,960102,"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco","60.171,00","1,5","902,57",SI,3,"1.805,13","902,56",Masivo,23/04/25,Humana
28468822680,Contribuyente 0359,22025,3933405731,LO,"5.936.449,00",12,0,0,960102,"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco","150.525,00","1,5","2.257,88",SI,3,"4.515,75","2.257,87",Masivo,23/04/25,Humana
22860809082,Contribuyente 0360,22025,3957727491,LO,"4.249.368,00",5,0,0,651120,Servicios de seguros de vida,"110.382,46",3,"3.311,47",SI,"5,5","6.071,04","2.759,57",Masivo,23/04/25,Humana
22423449008,Contribuyente 0361,12025,3957724966,LO,"3.233.219,00",5,0,0,651120,Servicios de seguros de vida,"727.334,91",3,"21.820,05",SI,"5,5","40.003,42","18.183,37",Masivo,23/04/25,Humana
35651657108,Contribuyente 0362,12025,3940237936,CM,"15.311.370,00",12,0,0,662020,Servicios de productores y asesores de seguros,"31.498,65",4,"1.259,95",SI,"5,5","1.732,43","472,48",Masivo,23/04/25,Humana
34535494662,Contribuyente 0363,22025,3943096967,CM,"10.647.482,00",12,0,0,662020,Servicios de productores y asesores de seguros,"57.368,76",4,"2.294,75",SI,"5,5","3.155,28","860,53",Masivo,23/04/25,Humana
28939495318,Contribuyente 0364,12025,3965099549,LO,"2.416.521,00",7,0,0,662020,Servicios de productores y asesores de seguros,"550.000,00","1,5","8.250,00",SI,"5,5","30.250,00","22.000,00",Masivo,23/04/25,Humana
30306332777,Contribuyente 0365,22025,3931590774,LO,"2.995.059,00",7,0,0,662020,Servicios de productores y asesores de seguros,"810.538,00","1,5","12.158,07",SI,"5,5","44.579,59","32.421,52",Masivo,23/04/25,Humana
38600442149,Contribuyente 0366,12025,3956283939,LO,"209.137,00",7,0,0,475440,Venta al por menor de artículos de bazar y menaje,"119.592,00","1,5","1.793,88",SI,3,"3.587,76","1.793,88",Masivo,23/04/25,Humana
22812089545,Contribuyente 0367,22025,3931731117,CM,"12.124.018,00",12,0,0,331210,Reparación y mantenimiento de maquinaria de uso general,"96.210,00","1,5","1.443,15",SI,3,"2.886,30","1.443,15",Masivo,23/04/25,Humana
21116251034,Contribuyente 0368,12025,3956274734,LO,"662.785,00",1,0,0,530090,Servicios de mensajerías.,"406.000,00","1,5","6.090,00",SI,3,"12.180,00","6.090,00",Masivo,23/04/25,Humana
25500357376,Contribuyente 0369,22025,3934655284,LO,"711.400,00",1,0,0,530090,Servicios de mensajerías.,"408.000,00","1,5","6.120,00",SI,3,"12.240,00","6.120,00",Masivo,23/04/25,Humana
33472151660,Contribuyente 0370,12025,3956437036,LO,"10.733.665,00",12,0,0,691001,Servicios jurídicos,"1.069.920,00","1,5","16.048,80",SI,3,"32.097,60","16.048,80",Masivo,23/04/25,Humana
22306831631,Contribuyente 0371,22025,3948407825,LO,"13.136.809,00",12,0,0,691001,Servicios jurídicos,"1.091.320,00","1,5","16.369,80",SI,3,"32.739,60","16.369,80",Masivo,23/04/25,Humana
39988397278,Contribuyente 0372,12025,3973744215,CM,"13.883.684,00",12,0,0,691001,Servicios jurídicos,"1.091.320,00","1,5","16.369,80",SI,3,"32.739,60","16.369,80",Masivo,23/04/25,Humana
35629836903,Contribuyente 0373,22025,3931757780,CM,"12.883.933,00",12,0,0,691001,Servicios jurídicos,"1.147.960,00","1,5","17.219,40",SI,3,"34.438,80","17.219,40",Masivo,23/04/25,Humana
27692984331,Contribuyente 0374,22025,3954075977,CM,"-4.658,00",2,0,0,530090,Servicios de mensajerías.,"375.945,69",2,"7.518,91",SI,3,"11.278,37","3.759,46",Masivo,23/04/25,Humana
31415695167,Contribuyente 0375,22025,3962208304,LO,"3.519.437,00",8,0,0,530090,Servicios de mensajerías.,"406.000,00","1,5","6.090,00",SI,3,"12.180,00","6.090,00",Masivo,23/04/25,Humana
27467655434,Contribuyente 0376,12025,3956426114,LO,"2.899.250,00",8,0,0,530090,Servicios de mensajerías.,"450.000,00","1,5","6.750,00",SI,3,"13.500,00","6.750,00",Masivo,23/04/25,Humana
26528277063,Contribuyente 0377,22025,3934602257,LO,"676.184,00",1,0,0,530090,Servicios de mensajerías.,"406.000,00","1,5","6.090,00",SI,3,"12.180,00","6.090,00",Masivo,23/04/25,Humana
26141462169,Contribuyente 0378,12025,3956448358,LO,"600.266,00",1,0,0,530090,Servicios de mensajerías.,"412.000,00","1,5","6.180,00",SI,3,"12.360,00","6.180,00",Masivo,23/04/25,Humana
26461383706,Contribuyente 0379,12025,3934632854,LO,"5.168.223,00",7,0,0,530090,Servicios de mensajerías.,"40.279,07","1,5","604,19",SI,3,"1.208,37","604,18",Masivo,23/04/25,Humana
36974968768,Contribuyente 0380,22025,3933565528,LO,"6.543.524,00",7,0,0,530090,Servicios de mensajerías.,"81.102,38","1,5","1.216,54",SI,3,"2.433,07","1.216,53",Masivo,23/04/25,Humana
25532182939,Contribuyente 0381,12025,3960294148,CM,"2.860.080,00",12,0,0,952100,Reparación de artículos eléctricos y electrónicos de uso doméstico,"48.731,41",1,"487,31",SI,3,"1.461,94","974,63",Masivo,23/04/25,Humana
40398224198,Contribuyente 0382,22025,3933446503,CM,"2.014.972,00",12,0,0,952100,Reparación de artículos eléctricos y electrónicos de uso doméstico,"136.363,50",1,"1.363,64",SI,3,"4.090,90","2.727,26",Masivo,23/04/25,Humana
33409568765,Contribuyente 0383,22025,3957812329,LO,"8.055.294,00",12,0,0,492210,Servicios de mudanza,"1.000.000,00",1,"10.000,00",SI,2,"20.000,00","10.000,00",Masivo,23/04/25,Humana
25791220437,Contribuyente 0384,12025,3957431467,LO,"5.081.803,00",12,0,0,492210,Servicios de mudanza,"1.150.000,00",1,"11.500,00",SI,2,"23.000,00","11.500,00",Masivo,23/04/25,Humana
23851717515,Contribuyente 0385,22025,3934511001,LO,"7.120.219,00",5,0,0,471191,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p., excepto tabaco, cigarros y cigarrillos","1.635.901,00","1,5","24.538,52",SI,3,"49.077,03","24.538,51",Masivo,23/04/25,Humana
24739553610,Contribuyente 0386,12025,3961100532,CM,"3.713.903,00",12,0,0,960990,Servicios personales n.c.p.,"78.428,18",1,"784,28",SI,3,"2.352,85","1.568,57",Masivo,23/04/25,Humana
40286867851,Contribuyente 0387,22025,3933442770,LO,"14.026.439,00",12,7818272,12,524190,Servicios complementarios para el transporte terrestre n.c.p.,"513.053,71",2,"10.261,07",SI,3,"15.391,61","5.130,54",Masivo,23/04/25,Humana
33728024887,Contribuyente 0388,12025,3963474496,LO,"13.375.589,00",12,7818342,12,524190,Servicios complementarios para el transporte terrestre n.c.p.,"2.086.553,71",2,"41.731,07",SI,3,"62.596,61","20.865,54",Masivo,23/04/25,Humana
29439505241,Contribuyente 0389,12025,3944023369,LO,"7.323.192,00",12,0,0,475230,Venta al por menor de artículos de ferretería y materiales eléctricos,"327.948,00","1,5","4.919,22",SI,3,"9.838,44","4.919,22",Masivo,23/04/25,Humana
38492615140,Contribuyente 0390,22025,3937811114,LO,"4.106.999,00",12,0,0,475230,Venta al por menor de artículos de ferretería y materiales eléctricos,"368.779,00","1,5","5.531,69",SI,3,"11.063,37","5.531,68",Masivo,23/04/25,Humana
30732331462,Contribuyente 0391,22025,3959648355,LO,"9.362.030,00",12,0,0,530090,Servicios de mensajerías.,"648.500,00","1,5","9.727,50",SI,3,"19.455,00","9.727,50",Masivo,23/04/25,Humana
37669447308,Contribuyente 0392,12025,3960654916,LO,"6.585.084,00",12,0,0,530090,Servicios de mensajerías.,"672.500,00","1,5","10.087,50",SI,3,"20.175,00","10.087,50",Masivo,23/04/25,Humana
22354124559,Contribuyente 0393,12025,3943687272,LO,"14.789.162,00",12,7643062,12,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"136.971,07",1,"1.369,71",SI,3,"4.109,13","2.739,42",Masivo,23/04/25,Humana
21392146715,Contribuyente 0394,22025,3937397161,LO,"19.350.231,00",7,0,0,960102,"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco","1.476.980,00","1,5","22.154,70",SI,3,"44.309,40","22.154,70",Masivo,23/04/25,Humana
27890431213,Contribuyente 0395,12025,3956302936,LO,"14.998.138,00",7,0,0,960102,"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco","1.939.100,00","1,5","29.086,50",SI,3,"58.173,00","29.086,50",Masivo,23/04/25,Humana
36409773242,Contribuyente 0396,22025,3931742820,LO,"4.181.819,00",12,8270737,12,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","52.337,66",5,"2.616,88",SI,6,"3.140,26","523,38",Masivo,23/04/25,Humana
22902302092,Contribuyente 0397,12025,3965196694,LO,"4.396.859,00",12,8270755,12,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","118.598,23",5,"5.929,91",SI,6,"7.115,89","1.185,98",Masivo,23/04/25,Humana
34737496886,Contribuyente 0398,12025,3935279041,LO,"5.992.170,00",12,3613816,12,431100,Demolición y voladura de edificios y de sus partes,"285.000,00",1,"2.850,00",SI,2,"5.700,00","2.850,00",Masivo,23/04/25,Humana
27898143134,Contribuyente 0399,22025,3934377199,LO,"3.882.357,00",12,3613878,12,431100,Demolición y voladura de edificios y de sus partes,"595.900,00",1,"5.959,00",SI,2,"11.918,00","5.959,00",Masivo,23/04/25,Humana
30005011515,Contribuyente 0400,12025,3960559523,LO,"1.966.116,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","110.000,00",3,"3.300,00",SI,6,"6.600,00","3.300,00",Masivo,23/04/25,Humana
23465343714,Contribuyente 0401,22025,3972320386,LO,"1.035.061,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","120.000,00",3,"3.600,00",SI,6,"7.200,00","3.600,00",Masivo,23/04/25,Humana
24031614701,Contribuyente 0402,12025,3973173102,LO,"4.500.509,00",12,0,0,433040,Pintura y trabajos de decoración,"40.000,00","1,5",600,SI,2,800,200,Masivo,23/04/25,Humana
39789903073,Contribuyente 0403,22025,3934793374,LO,"5.707.738,00",12,0,0,433040,Pintura y trabajos de decoración,"428.900,00","1,5","6.433,50",SI,2,"8.578,00","2.144,50",Masivo,23/04/25,Humana
39364420856,Contribuyente 0404,12025,3957781800,LO,"25.350.647,00",12,13488193,12,960990,Servicios personales n.c.p.,"1.835.343,36","1,5","27.530,15",SI,3,"55.060,30","27.530,15",Masivo,23/04/25,Humana
41105742188,Contribuyente 0405,22025,3937660592,LO,"15.457.557,00",12,13488071,12,960990,Servicios personales n.c.p.,"7.155.000,00","1,5","107.325,00",SI,3,"214.650,00","107.325,00",Masivo,23/04/25,Humana
33229011695,Contribuyente 0406,12025,3960568030,LO,"17.006.672,00",12,0,0,475290,Venta al por menor de materiales de construcción n.c.p.,"300.000,00",2,"6.000,00",SI,3,"9.000,00","3.000,00",Masivo,23/04/25,Humana
24840077569,Contribuyente 0407,22025,3933762863,LO,"580.591,00",12,0,0,524190,Servicios complementarios para el transporte terrestre n.c.p.,"42.776,00","1,5","641,64",SI,3,"1.283,28","641,64",Masivo,23/04/25,Humana
26406624655,Contribuyente 0408,12025,3959798899,LO,"321.103,00",12,0,0,524190,Servicios complementarios para el transporte terrestre n.c.p.,"49.732,00","1,5","745,98",SI,3,"1.491,96","745,98",Masivo,23/04/25,Humana
32445796698,Contribuyente 0409,22025,3934921979,LO,"4.296.125,00",12,0,0,410011,"Construcción, reforma y reparación de edificios residenciales","950.000,00","1,5","14.250,00",SI,2,"19.000,00","4.750,00",Masivo,23/04/25,Humana
21789291052,Contribuyente 0410,12025,3967201070,LO,"4.869.894,00",2,0,0,530090,Servicios de mensajerías.,"1.336.219,63","1,5","20.043,29",SI,3,"40.086,59","20.043,30",Masivo,23/04/25,Humana
40446939395,Contribuyente 0411,22025,3939722369,LO,"3.575.929,00",2,0,0,530090,Servicios de mensajerías.,"1.520.920,26","1,5","22.813,80",SI,3,"45.627,61","22.813,81",Masivo,23/04/25,Humana
39583188350,Contribuyente 0412,12025,3961089081,LO,"4.092.601,00",12,0,11,463220,Venta al por mayor de bebidas no alcohólicas,"237.564,00","1,5","3.563,46",SI,3,"7.126,92","3.563,46",Masivo,23/04/25,Humana
36138352818,Contribuyente 0413,22025,3937827775,CM,"8.487.572,00",12,0,0,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre, excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar","429.567,00","0,75","3.221,75",SI,"1,5","6.443,51","3.221,76",Masivo,23/04/25,Humana
